employee_id,name,age,gender,marital_status,department,job_role,education,years_at_company,total_working_years,years_in_current_role,years_since_last_promotion,num_companies_worked,monthly_income,stock_option_level,training_times_last_year,distance_from_home,job_satisfaction,work_life_balance,environment_satisfaction,job_involvement,performance_rating,over_time,attrited,attrition_risk,risk_level
EMP00158,Christopher Jackson,21,Male,Single,Marketing,Marketing Analyst,3,3.0,6.0,2.0,0.0,6,11219.2,0,1,1,3,3,3,4,3,True,False,0.4541,Medium
EMP00159,Stephen Green,28,Male,Single,Sales,Sales Executive,3,1.0,2.0,0.0,0.0,1,6335.34,0,3,17,3,3,4,3,3,False,True,0.3137,Low
EMP00160,Linda Anderson,43,Male,Married,Finance,Senior Finance Analyst,3,0.0,17.0,0.0,0.0,1,10626.33,0,4,3,1,3,1,2,3,False,False,0.2932,Low
EMP00161,Debra Rodriguez,39,Male,Divorced,Research & Development,Laboratory Technician,2,1.0,6.0,1.0,1.0,3,8592.19,3,4,1,2,3,4,3,3,True,False,0.1807,Low
EMP00162,Edward Gutierrez,39,Male,Married,Human Resources,Human Resources,2,1.0,9.0,1.0,1.0,4,8035.95,1,4,1,1,3,2,4,3,True,True,0.4058,Medium
EMP00163,Jonathan Williams,43,Female,Married,Human Resources,Manager,2,0.0,2.0,0.0,0.0,2,6120.87,0,4,11,2,3,1,3,3,True,True,0.7064,High
EMP00164,Helen Perez,38,Female,Married,Research & Development,Manager,5,5.0,5.0,2.0,0.0,1,8096.39,1,3,9,1,3,1,2,3,True,True,0.4846,Medium
EMP00165,Patrick Adams,31,Female,Divorced,Sales,Sales Executive,5,5.0,9.0,2.0,1.0,2,8258.43,0,4,7,3,4,4,4,3,True,False,0.1096,Low
EMP00166,Melissa Jones,42,Female,Single,Marketing,Marketing Analyst,1,3.0,3.0,3.0,2.0,1,7679.27,2,3,3,3,3,4,1,4,True,True,0.3216,Low
EMP00167,Charles Wilson,37,Female,Married,Research & Development,Healthcare Representative,2,1.0,4.0,1.0,0.0,2,8859.03,1,5,16,3,1,1,2,3,False,True,0.2876,Low
EMP00168,Debra Robinson,32,Female,Divorced,Sales,Sales Representative,4,2.0,16.0,2.0,0.0,0,11562.06,0,2,15,4,3,3,2,3,False,True,0.0422,Low
EMP00169,James Carter,43,Female,Single,Sales,Sales Executive,1,0.0,18.0,0.0,0.0,4,7535.2,2,4,10,4,3,3,2,3,True,False,0.5134,Medium
EMP00170,James Reed,42,Female,Single,Human Resources,Human Resources,5,7.0,7.0,7.0,1.0,4,9605.85,0,3,4,2,4,3,3,3,True,True,0.3855,Medium
EMP00171,Linda Roberts,38,Female,Divorced,Finance,Finance Analyst,3,0.0,22.0,0.0,0.0,3,11934.95,1,4,13,3,1,4,3,3,True,False,0.3798,Medium
EMP00172,Jerry Reed,52,Female,Married,Sales,Manager,3,0.0,13.0,0.0,0.0,2,10359.99,0,2,2,2,3,3,3,3,True,False,0.3161,Low
EMP00173,Jessica Lewis,48,Female,Single,Research & Development,Research Scientist,4,0.0,0.0,0.0,0.0,1,8996.53,0,3,3,4,3,1,3,4,False,False,0.2293,Low
EMP00174,Maria Jones,46,Female,Married,Sales,Sales Executive,2,2.0,8.0,0.0,0.0,1,8131.46,1,4,2,3,3,2,3,3,False,False,0.0542,Low
EMP00175,Larry Cooper,60,Female,Married,Human Resources,Manager,2,11.0,11.0,3.0,2.0,2,9172.91,0,3,1,4,2,4,3,3,False,False,0.0168,Low
EMP00176,Barbara Williams,35,Male,Married,Sales,Sales Executive,4,7.0,7.0,4.0,0.0,2,6345.52,0,3,29,4,3,2,1,3,False,False,0.1188,Low
EMP00177,Katherine Stewart,32,Female,Married,Finance,Manager,5,14.0,17.0,4.0,1.0,2,11078.38,0,4,16,4,3,2,3,3,False,True,0.0299,Low
EMP00178,Pamela Roberts,44,Male,Single,Research & Development,Laboratory Technician,3,3.0,3.0,2.0,1.0,3,9862.97,0,5,5,4,4,1,4,3,False,True,0.1149,Low
EMP00179,Andrew Ward,34,Female,Married,Operations,Operations Analyst,4,0.0,0.0,0.0,0.0,1,7974.74,0,5,11,3,2,4,3,3,True,True,0.3855,Medium
EMP00180,Deborah Edwards,37,Female,Married,Sales,Manager,5,0.0,10.0,0.0,0.0,1,8821.06,1,1,7,1,3,2,3,3,False,False,0.2459,Low
EMP00181,Catherine Walker,28,Female,Divorced,Research & Development,Manager,2,0.0,13.0,0.0,0.0,3,8713.52,2,3,3,4,1,3,3,3,False,False,0.1439,Low
EMP00182,Debra Morales,42,Male,Single,Sales,Manager,3,11.0,14.0,7.0,0.0,6,8532.43,1,1,9,4,3,1,3,4,True,False,0.3009,Low
EMP00183,Brandon Allen,23,Male,Divorced,IT,Software Engineer,2,0.0,0.0,0.0,0.0,3,9267.55,2,3,9,4,3,3,3,3,False,False,0.1398,Low
EMP00184,Brian Collins,36,Female,Single,IT,IT Support,1,11.0,11.0,0.0,0.0,4,9689.21,0,2,6,3,4,3,3,3,False,False,0.0643,Low
EMP00185,Kathleen Martin,36,Female,Married,Sales,Manager,4,0.0,0.0,0.0,0.0,1,4757.31,0,3,14,1,3,4,1,3,False,True,0.4374,Medium
EMP00186,Ryan Morgan,33,Female,Divorced,Finance,Manager,2,2.0,14.0,0.0,0.0,2,10918.77,2,5,2,2,3,4,3,3,False,False,0.0366,Low
EMP00187,George Lewis,21,Female,Married,Marketing,Marketing Manager,1,0.0,12.0,0.0,0.0,3,8954.65,2,3,13,4,3,4,3,3,False,False,0.1207,Low
EMP00188,Charles Torres,21,Male,Single,Human Resources,Human Resources,3,3.0,8.0,3.0,0.0,0,8152.18,0,5,1,2,3,2,2,3,True,True,0.5832,Medium
EMP00189,Samantha Thompson,30,Male,Single,Research & Development,Laboratory Technician,1,1.0,7.0,0.0,0.0,2,9079.34,1,3,7,1,2,4,2,3,False,False,0.4269,Medium
EMP00190,Deborah Allen,41,Female,Married,Sales,Manager,2,6.0,12.0,2.0,2.0,5,7061.91,1,3,11,1,3,3,3,3,False,False,0.1524,Low
EMP00191,Christopher Mitchell,39,Male,Married,Sales,Sales Representative,1,0.0,0.0,0.0,0.0,4,6533.21,0,5,13,4,3,1,3,3,False,False,0.2801,Low
EMP00192,Jack Williams,36,Male,Divorced,IT,IT Support,4,10.0,17.0,5.0,0.0,3,10270.54,0,3,1,1,3,3,3,3,False,False,0.0565,Low
EMP00193,Sharon Hill,29,Female,Married,IT,Manager,4,2.0,2.0,1.0,1.0,8,9743.2,0,2,22,3,3,3,3,3,False,True,0.3183,Low
EMP00194,Charles Garcia,40,Female,Divorced,Human Resources,Manager,4,6.0,6.0,1.0,1.0,3,6928.37,0,1,4,4,3,3,3,3,False,False,0.0436,Low
EMP00195,Ryan Evans,20,Female,Married,Research & Development,Manager,4,2.0,6.0,2.0,2.0,1,11505.57,0,2,2,3,3,2,2,3,False,True,0.1867,Low
EMP00196,Alexander Cooper,18,Male,Divorced,Research & Development,Manager,5,0.0,15.0,0.0,0.0,5,12510.28,0,3,26,3,3,3,3,3,True,True,0.6341,High
EMP00197,Sandra Phillips,34,Female,Single,Finance,Finance Analyst,2,2.0,2.0,0.0,0.0,3,11927.31,1,2,1,1,3,1,3,3,True,True,0.6242,High
EMP00198,Thomas Rivera,32,Male,Divorced,IT,Software Engineer,4,0.0,3.0,0.0,0.0,3,8086.0,1,2,8,3,1,4,3,3,True,False,0.4592,Medium
EMP00199,Anthony Phillips,46,Female,Married,IT,Software Engineer,3,10.0,10.0,0.0,0.0,1,11993.57,2,2,5,3,3,2,3,3,False,False,0.0171,Low
EMP00200,Rebecca Turner,38,Female,Divorced,Marketing,Marketing Analyst,2,1.0,5.0,1.0,1.0,4,7611.54,1,5,7,1,3,4,3,3,False,False,0.189,Low
EMP00201,Ryan Edwards,51,Male,Single,Human Resources,Manager,3,3.0,3.0,3.0,0.0,2,7170.45,1,3,25,2,3,2,3,3,True,False,0.4919,Medium
EMP00202,Jeffrey Roberts,32,Male,Married,Sales,Sales Executive,3,9.0,9.0,9.0,0.0,6,9260.93,0,2,3,1,3,3,3,3,True,True,0.3518,Medium
EMP00203,Cynthia Campbell,41,Male,Married,Sales,Manager,1,0.0,0.0,0.0,0.0,2,5559.99,0,3,10,2,3,1,4,4,False,True,0.35,Medium
EMP00204,Carol Adams,34,Male,Divorced,IT,Manager,1,0.0,15.0,0.0,0.0,1,9498.53,0,2,3,3,3,3,3,3,False,False,0.1246,Low
EMP00205,Christine Phillips,49,Male,Married,Human Resources,Human Resources,3,2.0,7.0,2.0,2.0,1,5187.06,2,1,1,2,3,2,3,3,False,False,0.0741,Low
EMP00206,Sarah Ortiz,35,Male,Married,Sales,Manager,4,1.0,2.0,1.0,0.0,2,10583.92,3,1,8,2,3,4,3,3,False,False,0.0628,Low
EMP00207,Anthony Young,44,Female,Married,Sales,Sales Executive,3,5.0,5.0,0.0,0.0,3,8343.31,0,3,3,3,3,3,4,3,True,False,0.1738,Low
EMP00208,Margaret Harris,27,Male,Married,Finance,Finance Analyst,4,1.0,1.0,1.0,1.0,2,7852.99,0,3,3,2,3,4,2,3,False,False,0.2845,Low
EMP00209,Larry Harris,33,Male,Single,Sales,Sales Executive,1,0.0,9.0,0.0,0.0,3,6164.86,0,4,10,3,3,2,4,3,False,False,0.3301,Low
EMP00210,Janet Richardson,36,Female,Single,Sales,Manager,3,11.0,11.0,0.0,0.0,2,7332.03,2,1,3,2,3,4,3,3,True,False,0.1633,Low
EMP00211,George Reyes,48,Male,Single,Research & Development,Research Scientist,2,0.0,5.0,0.0,0.0,3,10128.34,0,3,2,2,3,1,2,3,False,True,0.5758,Medium
EMP00212,Stephen Evans,18,Male,Married,Finance,Finance Analyst,4,0.0,4.0,0.0,0.0,3,7180.75,0,0,1,4,4,3,3,3,False,False,0.1041,Low
EMP00213,Melissa Flores,34,Female,Divorced,Finance,Finance Analyst,5,1.0,18.0,1.0,0.0,1,13039.86,1,2,9,3,3,1,3,3,False,True,0.0682,Low
EMP00214,Margaret Gomez,33,Female,Divorced,Sales,Sales Executive,3,0.0,8.0,0.0,0.0,3,8899.44,0,3,7,2,3,3,2,3,True,False,0.5663,Medium
EMP00215,Charles Stewart,18,Female,Single,Finance,Senior Finance Analyst,5,0.0,10.0,0.0,0.0,1,13830.93,0,5,2,4,3,1,3,3,True,True,0.5673,Medium
EMP00216,Susan Cooper,32,Male,Single,Sales,Sales Executive,4,1.0,1.0,1.0,1.0,2,5502.59,0,2,15,4,3,2,3,3,False,True,0.3227,Low
EMP00217,Katherine Edwards,23,Female,Single,Research & Development,Laboratory Technician,1,0.0,12.0,0.0,0.0,4,9568.66,0,6,4,4,3,3,3,3,False,False,0.3116,Low
EMP00218,Kenneth Richardson,18,Male,Single,Finance,Senior Finance Analyst,3,0.0,5.0,0.0,0.0,0,11183.73,0,3,2,3,3,3,3,3,False,False,0.1984,Low
EMP00219,Edward Miller,34,Female,Single,Human Resources,Manager,4,4.0,4.0,4.0,4.0,5,8775.4,0,4,29,4,4,4,3,3,False,False,0.154,Low
EMP00220,Betty Ramirez,34,Male,Married,Marketing,Marketing Analyst,3,0.0,26.0,0.0,0.0,3,10585.85,1,3,4,3,3,2,2,3,True,False,0.3241,Low
EMP00221,Carol Peterson,34,Female,Married,Finance,Manager,3,0.0,0.0,0.0,0.0,3,7777.31,0,4,9,2,4,4,4,3,True,False,0.4291,Medium
EMP00222,Christopher Roberts,39,Female,Married,Human Resources,Human Resources,3,0.0,2.0,0.0,0.0,3,5499.9,0,1,9,1,3,2,3,3,False,False,0.4637,Medium
EMP00223,Eric Parker,29,Female,Married,Sales,Manager,3,3.0,4.0,0.0,0.0,1,5977.24,1,3,14,2,3,4,3,3,False,False,0.1301,Low
EMP00224,Nancy Cruz,53,Male,Single,Research & Development,Manager,1,2.0,3.0,0.0,0.0,4,8384.39,0,2,10,3,3,3,3,3,True,True,0.4652,Medium
EMP00225,Patricia Clark,36,Male,Married,Sales,Sales Executive,3,6.0,7.0,2.0,2.0,1,9325.01,1,3,1,4,2,1,4,3,True,False,0.1432,Low
EMP00226,Deborah Reed,48,Female,Divorced,Sales,Sales Representative,4,4.0,5.0,1.0,1.0,4,7657.58,0,5,5,2,3,4,3,4,True,False,0.361,Medium
EMP00227,Christine Thompson,21,Female,Single,Operations,Operations Manager,4,3.0,15.0,1.0,1.0,2,8869.65,1,2,9,4,3,2,3,3,True,False,0.4886,Medium
EMP00228,Paul Reed,29,Female,Single,Research & Development,Laboratory Technician,3,11.0,14.0,1.0,1.0,6,11254.74,1,3,24,1,3,2,4,3,False,False,0.3031,Low
EMP00229,Jerry Martin,43,Female,Single,IT,Software Engineer,3,11.0,14.0,1.0,1.0,2,10093.09,2,4,5,4,2,2,2,3,False,False,0.0636,Low
EMP00230,Samuel Phillips,34,Male,Single,Human Resources,Human Resources,1,4.0,4.0,0.0,0.0,4,5957.86,0,2,6,4,3,2,3,3,False,True,0.1685,Low
EMP00231,Pamela Sanchez,27,Female,Married,Marketing,Marketing Manager,4,0.0,5.0,0.0,0.0,1,10794.12,1,3,29,1,2,4,3,3,True,True,0.6701,High
EMP00232,Karen Evans,20,Female,Single,Research & Development,Healthcare Representative,3,2.0,12.0,2.0,0.0,1,10572.02,2,2,17,2,2,3,2,3,False,True,0.3127,Low
EMP00233,Joshua Reyes,43,Male,Married,Human Resources,Manager,3,1.0,1.0,1.0,1.0,1,6217.2,2,2,12,3,2,2,4,3,False,False,0.1415,Low
EMP00234,Ashley Taylor,42,Male,Single,Research & Development,Manager,2,2.0,19.0,2.0,0.0,6,11500.1,0,0,24,3,3,1,3,4,False,False,0.3302,Low
EMP00235,Maria Morales,39,Female,Married,Sales,Sales Representative,2,3.0,7.0,1.0,0.0,4,8643.43,0,2,9,4,3,2,3,3,False,False,0.0936,Low
EMP00236,Joshua Ward,32,Female,Single,Finance,Manager,1,10.0,18.0,4.0,2.0,4,9653.92,0,4,17,3,4,2,2,3,True,True,0.498,Medium
EMP00237,Maria Ward,26,Male,Married,Sales,Sales Executive,4,8.0,15.0,0.0,0.0,1,11180.6,1,2,4,3,2,3,2,3,False,False,0.0717,Low
EMP00238,Shirley Jones,36,Male,Single,Sales,Manager,3,4.0,4.0,0.0,0.0,3,8943.41,1,6,2,3,3,4,4,3,True,True,0.188,Low
EMP00239,Gregory Gonzalez,25,Female,Single,Human Resources,Human Resources,3,1.0,1.0,0.0,0.0,2,6073.96,1,2,10,1,4,3,2,3,False,False,0.5259,Medium
EMP00240,Tyler Rodriguez,30,Male,Divorced,Sales,Sales Executive,4,1.0,25.0,1.0,0.0,4,12167.76,1,2,6,2,4,3,2,3,False,False,0.0888,Low
EMP00241,David Williams,48,Male,Married,Operations,Operations Manager,2,3.0,4.0,3.0,0.0,4,6666.42,0,6,15,3,4,4,3,3,False,False,0.0782,Low
EMP00242,Mary Miller,20,Female,Single,Operations,Manufacturing Director,2,2.0,4.0,2.0,1.0,1,8487.63,2,4,12,1,3,2,3,3,False,False,0.4411,Medium
EMP00243,Kevin Lopez,43,Female,Married,IT,IT Support,2,1.0,23.0,0.0,0.0,1,13661.94,1,0,18,2,1,2,3,3,True,True,0.4829,Medium
EMP00244,Joshua Rivera,50,Male,Married,Research & Development,Research Scientist,3,13.0,24.0,1.0,1.0,2,13924.05,0,4,29,4,3,2,3,3,True,False,0.1435,Low
EMP00245,Betty Martin,44,Female,Married,Sales,Sales Executive,4,2.0,3.0,2.0,1.0,1,7539.49,0,2,9,3,3,1,3,3,False,False,0.1583,Low
EMP00246,Margaret Flores,40,Female,Married,IT,Software Engineer,4,0.0,0.0,0.0,0.0,1,9531.41,3,2,22,3,3,4,3,3,True,False,0.2561,Low
EMP00247,William Campbell,32,Female,Divorced,Research & Development,Laboratory Technician,3,0.0,0.0,0.0,0.0,3,7456.03,1,2,6,2,3,2,4,3,False,False,0.2086,Low
EMP00248,Helen Green,31,Female,Single,Operations,Manufacturing Director,3,5.0,5.0,4.0,2.0,1,7900.57,0,1,7,1,3,1,3,3,False,False,0.3324,Low
EMP00249,Justin Edwards,18,Female,Married,Operations,Operations Manager,4,0.0,8.0,0.0,0.0,3,11316.44,1,2,6,3,4,3,2,3,False,True,0.1573,Low
EMP00250,Jacob Baker,37,Male,Single,IT,Software Engineer,3,2.0,3.0,0.0,0.0,3,9880.71,3,3,3,2,3,1,4,4,False,False,0.1377,Low
EMP00251,Alexander Thompson,33,Male,Married,Sales,Sales Representative,2,3.0,3.0,3.0,0.0,3,8120.38,1,2,20,4,4,3,3,3,True,False,0.1664,Low
EMP00252,Emily Hill,30,Female,Divorced,Research & Development,Laboratory Technician,4,2.0,4.0,2.0,1.0,2,10159.7,2,4,16,2,3,2,3,3,False,False,0.1135,Low
EMP00253,Richard Bailey,36,Female,Divorced,IT,IT Support,4,0.0,3.0,0.0,0.0,5,8171.03,1,4,3,4,2,4,3,3,False,False,0.0924,Low
EMP00254,Christopher Martin,37,Female,Married,Research & Development,Manager,3,4.0,19.0,4.0,0.0,1,12340.77,0,2,29,3,3,1,3,3,False,True,0.0833,Low
EMP00255,Christopher Turner,31,Male,Divorced,Sales,Sales Executive,2,10.0,10.0,1.0,1.0,2,10681.92,1,3,13,1,3,1,3,3,False,False,0.1084,Low
EMP00256,Jessica Morgan,51,Male,Married,Human Resources,Human Resources,3,16.0,17.0,1.0,0.0,2,10219.97,0,2,1,3,2,1,3,3,True,False,0.1076,Low
EMP00257,Helen Evans,43,Male,Married,Operations,Operations Manager,3,5.0,19.0,0.0,0.0,3,9018.05,0,5,1,3,2,3,1,3,True,True,0.3448,Low
EMP00258,Christopher Bailey,45,Male,Divorced,Finance,Manager,2,5.0,5.0,5.0,0.0,1,9668.96,0,4,9,4,3,2,3,3,True,False,0.1541,Low
EMP00259,Stephen Stewart,36,Female,Single,Human Resources,Human Resources,3,6.0,6.0,3.0,1.0,1,5718.7,2,4,9,3,3,3,3,3,False,False,0.1184,Low
EMP00260,Rachel Scott,41,Female,Married,Sales,Sales Executive,2,11.0,38.0,1.0,1.0,4,14813.67,0,3,9,4,2,4,3,3,False,False,0.0319,Low
EMP00261,Frank Young,28,Male,Married,Human Resources,Human Resources,3,0.0,16.0,0.0,0.0,3,8329.0,0,0,6,4,3,2,4,3,False,False,0.1033,Low
EMP00262,Joseph Jackson,42,Male,Divorced,Operations,Operations Analyst,1,3.0,15.0,3.0,0.0,2,10281.22,1,2,3,4,3,3,3,3,False,False,0.026,Low
EMP00263,Jeffrey Gonzalez,35,Female,Divorced,Sales,Sales Executive,5,2.0,8.0,2.0,0.0,7,10497.3,1,6,11,2,3,2,3,3,False,False,0.1407,Low
EMP00264,Dennis Garcia,27,Female,Divorced,Research & Development,Laboratory Technician,2,0.0,6.0,0.0,0.0,1,8420.58,0,2,17,1,3,4,3,4,False,False,0.2976,Low
EMP00265,Sarah Carter,36,Female,Divorced,IT,IT Support,3,12.0,22.0,3.0,0.0,1,12545.64,0,1,3,4,3,4,1,3,False,False,0.0199,Low
EMP00266,Jacob Carter,34,Female,Married,Finance,Senior Finance Analyst,1,1.0,16.0,1.0,1.0,1,10520.43,1,5,3,2,3,4,3,3,True,False,0.1875,Low
EMP00267,Kathleen Perez,57,Female,Single,Finance,Senior Finance Analyst,2,2.0,7.0,1.0,1.0,4,9163.75,1,2,12,3,1,1,3,3,True,False,0.7091,High
EMP00268,Jerry Williams,40,Male,Single,Finance,Finance Analyst,3,3.0,3.0,2.0,0.0,4,8518.59,1,2,8,4,1,3,4,3,True,True,0.4306,Medium
EMP00269,Emma Campbell,51,Female,Married,Research & Development,Manager,2,1.0,1.0,1.0,1.0,3,8711.63,1,3,7,1,3,4,2,3,False,False,0.1818,Low
EMP00270,Jeffrey Howard,47,Male,Married,Sales,Sales Executive,3,5.0,8.0,0.0,0.0,4,7255.35,0,3,2,2,3,4,3,3,False,False,0.0675,Low
EMP00271,Pamela White,37,Male,Married,Marketing,Marketing Analyst,1,2.0,3.0,1.0,1.0,2,7471.15,1,0,9,3,3,2,3,3,False,False,0.1258,Low
EMP00272,Laura Williams,33,Female,Married,Marketing,Marketing Manager,3,3.0,3.0,1.0,1.0,3,9704.95,1,2,2,3,3,3,3,3,False,False,0.0387,Low
EMP00273,Gary Reed,21,Male,Divorced,IT,Software Engineer,4,0.0,1.0,0.0,0.0,3,9371.58,1,2,16,3,3,1,3,3,False,False,0.3115,Low
EMP00274,Brian Baker,29,Male,Married,IT,IT Support,5,0.0,0.0,0.0,0.0,6,9491.91,0,5,5,1,3,2,4,3,False,False,0.5419,Medium
EMP00275,David Mitchell,42,Female,Divorced,Research & Development,Healthcare Representative,3,1.0,15.0,1.0,1.0,2,10363.56,1,0,5,3,3,2,2,3,False,False,0.1168,Low
EMP00276,William Thompson,34,Male,Divorced,Research & Development,Manager,4,1.0,1.0,0.0,0.0,4,9306.31,0,3,4,2,1,1,2,3,False,False,0.5105,Medium
EMP00277,Sarah Richardson,40,Female,Married,Marketing,Marketing Manager,4,0.0,21.0,0.0,0.0,1,11193.76,0,3,5,4,3,4,3,3,False,False,0.0531,Low
EMP00278,Kenneth Gomez,18,Female,Married,Human Resources,Manager,3,0.0,2.0,0.0,0.0,4,7769.2,1,1,2,1,2,4,3,3,False,False,0.3388,Low
EMP00279,Karen Anderson,41,Male,Married,Finance,Manager,4,14.0,14.0,0.0,0.0,6,10367.23,0,2,1,1,3,4,3,3,False,False,0.0469,Low
EMP00280,Diane Sanchez,46,Female,Married,Marketing,Marketing Manager,3,4.0,17.0,4.0,0.0,4,10678.45,0,0,1,2,2,1,3,4,False,True,0.1372,Low
EMP00281,Samantha Adams,21,Female,Single,IT,Software Engineer,2,0.0,15.0,0.0,0.0,1,11397.84,1,3,1,4,4,2,3,3,False,False,0.115,Low
EMP00282,Emily Hernandez,40,Male,Single,Research & Development,Laboratory Technician,5,20.0,20.0,2.0,2.0,3,12659.61,0,2,17,1,3,2,3,3,False,False,0.2531,Low
EMP00283,Amanda Cox,49,Female,Single,Research & Development,Healthcare Representative,2,4.0,4.0,2.0,2.0,2,8346.95,0,6,7,1,3,2,1,3,True,True,0.8133,High
EMP00284,Aaron Murphy,52,Male,Single,Sales,Sales Executive,3,0.0,40.0,0.0,0.0,1,14384.47,1,4,12,3,3,2,3,3,False,False,0.1342,Low
EMP00285,John Richardson,32,Male,Single,Human Resources,Human Resources,3,1.0,3.0,1.0,1.0,1,5048.98,0,3,8,3,3,4,3,3,False,True,0.259,Low
EMP00286,Emma Turner,44,Female,Single,Sales,Manager,3,0.0,27.0,0.0,0.0,2,11750.43,0,6,12,2,3,3,1,4,False,True,0.4371,Medium
EMP00287,Lisa Campbell,49,Male,Married,Research & Development,Research Scientist,3,1.0,5.0,1.0,1.0,2,10691.35,0,3,5,1,2,2,3,3,False,False,0.2905,Low
EMP00288,Steven Harris,40,Female,Divorced,Research & Development,Healthcare Representative,2,0.0,0.0,0.0,0.0,3,10587.45,3,6,1,4,3,4,2,3,False,False,0.0458,Low
EMP00289,Angela Scott,48,Male,Married,Sales,Sales Executive,3,15.0,15.0,4.0,0.0,1,11563.34,0,3,2,3,3,3,3,3,False,False,0.0135,Low
EMP00290,Eric Brown,36,Female,Divorced,Human Resources,Human Resources,2,1.0,15.0,1.0,1.0,2,11931.23,1,5,9,3,3,4,2,3,False,False,0.0668,Low
EMP00291,Gary Green,40,Female,Married,Sales,Manager,2,2.0,2.0,2.0,0.0,1,4394.61,0,3,2,1,3,2,4,4,True,True,0.4805,Medium
EMP00292,Lisa Miller,31,Male,Married,Sales,Sales Representative,4,9.0,17.0,2.0,2.0,7,9460.95,0,2,5,1,2,3,3,3,False,False,0.2059,Low
EMP00293,Katherine Walker,35,Male,Married,Marketing,Marketing Analyst,4,1.0,1.0,0.0,0.0,2,8451.73,1,2,3,3,3,4,2,3,True,True,0.2713,Low
EMP00294,Rachel Flores,40,Female,Single,Research & Development,Research Scientist,3,1.0,1.0,1.0,1.0,1,9639.39,1,3,3,1,2,2,3,3,False,False,0.4166,Medium
EMP00295,Dorothy Edwards,30,Female,Divorced,Sales,Manager,1,12.0,16.0,8.0,4.0,3,10012.3,0,3,20,1,3,4,3,3,False,False,0.1054,Low
EMP00296,Sharon Baker,34,Male,Divorced,Research & Development,Research Scientist,3,3.0,3.0,3.0,2.0,2,6700.51,0,0,29,1,3,4,3,3,False,False,0.2445,Low
EMP00297,Jennifer Wright,43,Female,Married,Marketing,Marketing Analyst,3,0.0,0.0,0.0,0.0,3,7261.04,1,2,3,4,2,2,4,3,False,False,0.1488,Low
EMP00298,Catherine Collins,55,Female,Single,Sales,Sales Executive,4,3.0,31.0,3.0,3.0,3,13837.19,1,2,4,2,3,3,1,3,False,False,0.2085,Low
EMP00299,Raymond Hernandez,18,Male,Married,Human Resources,Human Resources,1,0.0,8.0,0.0,0.0,4,8077.94,0,1,5,3,3,2,4,4,True,True,0.5962,Medium
EMP00300,Kevin Peterson,54,Male,Single,Sales,Manager,3,0.0,5.0,0.0,0.0,3,8231.81,1,2,3,3,3,4,4,3,False,False,0.1174,Low
EMP00301,Robert Taylor,34,Female,Single,Sales,Sales Executive,3,7.0,7.0,2.0,0.0,4,7177.53,1,4,9,3,3,4,2,3,True,False,0.381,Medium
EMP00302,Helen Johnson,45,Male,Divorced,Research & Development,Manager,5,2.0,11.0,2.0,1.0,3,10755.95,1,2,9,4,2,2,3,3,True,False,0.2664,Low
EMP00303,Jack Kelly,47,Male,Married,Research & Development,Research Scientist,1,0.0,19.0,0.0,0.0,4,10590.45,0,3,12,4,3,3,3,3,False,False,0.1368,Low
EMP00304,John Hill,51,Female,Married,Human Resources,Human Resources,2,0.0,11.0,0.0,0.0,1,8064.37,3,4,1,4,3,4,4,3,False,False,0.0139,Low
EMP00305,Timothy Sanchez,30,Male,Divorced,Finance,Manager,5,8.0,13.0,0.0,0.0,3,11034.9,0,6,4,2,3,3,1,3,False,False,0.1067,Low
EMP00306,Jacob Carter,34,Male,Married,Operations,Manufacturing Director,3,1.0,1.0,1.0,1.0,5,8674.21,2,3,1,3,1,2,3,3,False,False,0.1984,Low
EMP00307,Deborah Jones,36,Female,Married,Research & Development,Research Scientist,4,4.0,4.0,4.0,1.0,6,11170.7,1,2,8,1,2,2,3,4,False,False,0.2722,Low
EMP00308,Frank Wright,33,Male,Single,Research & Development,Research Scientist,4,8.0,8.0,7.0,3.0,2,11082.85,1,2,2,3,2,2,3,3,False,False,0.1143,Low
EMP00309,Rachel Carter,48,Female,Single,Marketing,Marketing Manager,3,2.0,9.0,2.0,2.0,5,11756.15,0,1,15,4,4,2,3,3,False,False,0.2162,Low
EMP00310,Kevin Campbell,36,Male,Married,Sales,Manager,2,3.0,3.0,3.0,1.0,1,7507.83,1,3,6,2,3,2,4,3,False,False,0.0799,Low
EMP00311,Aaron Rogers,22,Male,Married,Research & Development,Healthcare Representative,2,3.0,36.0,3.0,3.0,1,17153.95,0,5,3,4,3,2,1,3,True,True,0.3323,Low
EMP00312,Tyler Diaz,31,Female,Single,Sales,Sales Representative,4,1.0,1.0,0.0,0.0,2,7520.78,1,3,1,3,2,3,2,3,False,False,0.2871,Low
EMP00313,Edward Baker,22,Male,Single,Sales,Sales Executive,4,1.0,1.0,1.0,1.0,2,10167.55,0,2,5,4,3,4,1,3,False,True,0.3186,Low
EMP00314,Thomas Hall,34,Male,Married,Operations,Manufacturing Director,3,2.0,2.0,1.0,1.0,2,6530.62,0,3,5,2,2,4,3,3,False,True,0.1651,Low
EMP00315,Patrick King,43,Male,Married,Marketing,Marketing Manager,3,14.0,14.0,1.0,0.0,2,9641.95,3,2,7,3,3,3,4,3,False,False,0.0118,Low
EMP00316,Stephen Harris,31,Male,Married,Finance,Finance Analyst,2,0.0,0.0,0.0,0.0,2,7044.21,1,2,3,4,3,4,4,4,False,False,0.0533,Low
